model_folder,model_file,sprite_folder,sprite_file
0461weavile,poke_capture_0461_000_fd_n_00000000_f_n.png,0461weavile,weavile.png
0461weavile,poke_capture_0461_000_fd_n_00000000_f_r.png,0461weavile,weavile_shiny.png
0462magnezone,poke_capture_0462_000_uk_n_00000000_f_n.png,0462magnezone,magnezone.png
0462magnezone,poke_capture_0462_000_uk_n_00000000_f_r.png,0462magnezone,magnezone_shiny.png
0463lickilicky,poke_capture_0463_000_mf_n_00000000_f_n.png,0463lickilicky,lickilicky.png
0463lickilicky,poke_capture_0463_000_mf_n_00000000_f_r.png,0463lickilicky,lickilicky_shiny.png
0464rhyperior,poke_capture_0464_000_fd_n_00000000_f_n.png,0464rhyperior,rhyperior.png
0464rhyperior,poke_capture_0464_000_fd_n_00000000_f_r.png,0464rhyperior,rhyperior_shiny.png
0465tangrowth,poke_capture_0465_000_fd_n_00000000_f_n.png,0465tangrowth,tangrowth.png
0465tangrowth,poke_capture_0465_000_fd_n_00000000_f_r.png,0465tangrowth,tangrowth_shiny.png
0466electivire,poke_capture_0466_000_mf_n_00000000_f_n.png,0466electivire,electivire.png
0466electivire,poke_capture_0466_000_mf_n_00000000_f_r.png,0466electivire,electivire_shiny.png
0467magmortar,poke_capture_0467_000_mf_n_00000000_f_n.png,0467magmortar,magmortar.png
0467magmortar,poke_capture_0467_000_mf_n_00000000_f_r.png,0467magmortar,magmortar_shiny.png
0468togekiss,poke_capture_0468_000_mf_n_00000000_f_n.png,0468togekiss,togekiss.png
0468togekiss,poke_capture_0468_000_mf_n_00000000_f_r.png,0468togekiss,togekiss_shiny.png
0469yanmega,poke_capture_0469_000_mf_n_00000000_f_n.png,0469yanmega,yanmega.png
0469yanmega,poke_capture_0469_000_mf_n_00000000_f_r.png,0469yanmega,yanmega_shiny.png
0470leafeon,poke_capture_0470_000_mf_n_00000000_f_n.png,0470leafeon,leafeon.png
0470leafeon,poke_capture_0470_000_mf_n_00000000_f_r.png,0470leafeon,leafeon_shiny.png
0472gliscor,poke_capture_0472_000_mf_n_00000000_f_n.png,0472gliscor,gliscor.png
0472gliscor,poke_capture_0472_000_mf_n_00000000_f_r.png,0472gliscor,gliscor_shiny.png
0473mamoswine,poke_capture_0473_000_md_n_00000000_f_n.png,0473mamoswine,mamoswine.png
0473mamoswine,poke_capture_0473_000_md_n_00000000_f_r.png,0473mamoswine,mamoswine_shiny.png
0474porygon-z,poke_capture_0474_000_uk_n_00000000_f_n.png,0474porygon-z,porygon-z.png
0474porygon-z,poke_capture_0474_000_uk_n_00000000_f_r.png,0474porygon-z,porygon-z_shiny.png
0475gallade,poke_capture_0475_000_mo_n_00000000_f_n.png,0475gallade,gallade.png
0475gallade,poke_capture_0475_000_mo_n_00000000_f_r.png,0475gallade,gallade_shiny.png
0475gallade,poke_capture_0475_001_mo_n_00000000_f_n.png,0475gallade,gallade-mega.png
0475gallade,poke_capture_0475_001_mo_n_00000000_f_r.png,0475gallade,gallade-mega_shiny.png
0476probopass,poke_capture_0476_000_mf_n_00000000_f_n.png,0476probopass,probopass.png
0476probopass,poke_capture_0476_000_mf_n_00000000_f_r.png,0476probopass,probopass_shiny.png
0478froslass,poke_capture_0478_000_fo_n_00000000_f_n.png,0478froslass,froslass.png
0478froslass,poke_capture_0478_000_fo_n_00000000_f_r.png,0478froslass,froslass_shiny.png
0479rotom,poke_capture_0479_001_uk_n_00000000_f_n.png,0479rotom,rotom-heat.png
0479rotom,poke_capture_0479_001_uk_n_00000000_f_r.png,0479rotom,rotom-heat_shiny.png
0479rotom,poke_capture_0479_002_uk_n_00000000_f_n.png,0479rotom,rotom-wash_right.png
0479rotom,poke_capture_0479_002_uk_n_00000000_f_r.png,0479rotom,rotom-wash_shiny_right.png
0479rotom,poke_capture_0479_004_uk_n_00000000_f_n.png,0479rotom,rotom-fan.png
0479rotom,poke_capture_0479_004_uk_n_00000000_f_r.png,0479rotom,rotom-fan_shiny.png
0480uxie,poke_capture_0480_000_uk_n_00000000_f_n.png,0480uxie,uxie.png
0480uxie,poke_capture_0480_000_uk_n_00000000_f_r.png,0480uxie,uxie_shiny.png
0481mesprit,poke_capture_0481_000_uk_n_00000000_f_n.png,0481mesprit,mesprit.png
0481mesprit,poke_capture_0481_000_uk_n_00000000_f_r.png,0481mesprit,mesprit_shiny.png
0484palkia,poke_capture_0484_000_uk_n_00000000_f_n.png,0484palkia,palkia.png
0484palkia,poke_capture_0484_000_uk_n_00000000_f_r.png,0484palkia,palkia_shiny.png
0485heatran,poke_capture_0485_000_mf_n_00000000_f_n.png,0485heatran,heatran.png
0485heatran,poke_capture_0485_000_mf_n_00000000_f_r.png,0485heatran,heatran_shiny.png
0486regigigas,poke_capture_0486_000_uk_n_00000000_f_n.png,0486regigigas,regigigas.png
0486regigigas,poke_capture_0486_000_uk_n_00000000_f_r.png,0486regigigas,regigigas_shiny.png
0487giratina,poke_capture_0487_000_uk_n_00000000_f_n.png,0487giratina,giratina.png
0487giratina,poke_capture_0487_000_uk_n_00000000_f_r.png,0487giratina,giratina_shiny.png
0487giratina,poke_capture_0487_001_uk_n_00000000_f_n.png,0487giratina,giratina-origin.png
0487giratina,poke_capture_0487_001_uk_n_00000000_f_r.png,0487giratina,giratina-origin_shiny.png
0489phione,poke_capture_0489_000_uk_n_00000000_f_n.png,0489phione,phione.png
0489phione,poke_capture_0489_000_uk_n_00000000_f_r.png,0489phione,phione_shiny.png
0490manaphy,poke_capture_0490_000_uk_n_00000000_f_n.png,0490manaphy,manaphy.png
0490manaphy,poke_capture_0490_000_uk_n_00000000_f_r.png,0490manaphy,manaphy_shiny.png
0491darkrai,poke_capture_0491_000_uk_n_00000000_f_n.png,0491darkrai,darkrai.png
0491darkrai,poke_capture_0491_000_uk_n_00000000_f_r.png,0491darkrai,darkrai_shiny.png
0492shaymin,poke_capture_0492_000_uk_n_00000000_f_n.png,0492shaymin,shaymin.png
0492shaymin,poke_capture_0492_000_uk_n_00000000_f_r.png,0492shaymin,shaymin_shiny.png
0493arceus,poke_capture_0493_000_uk_n_00000000_f_n.png,0493arceus,arceus.png
0493arceus,poke_capture_0493_000_uk_n_00000000_f_r.png,0493arceus,arceus_shiny.png
0493arceus,poke_capture_0493_001_uk_n_00000000_f_n.png,0493arceus,arceus-fighting.png
0493arceus,poke_capture_0493_001_uk_n_00000000_f_r.png,0493arceus,arceus-fighting_shiny.png
0493arceus,poke_capture_0493_002_uk_n_00000000_f_n.png,0493arceus,arceus-flying.png
0493arceus,poke_capture_0493_002_uk_n_00000000_f_r.png,0493arceus,arceus-flying_shiny.png
0493arceus,poke_capture_0493_003_uk_n_00000000_f_n.png,0493arceus,arceus-poison.png
0493arceus,poke_capture_0493_003_uk_n_00000000_f_r.png,0493arceus,arceus-poison_shiny.png
0493arceus,poke_capture_0493_004_uk_n_00000000_f_n.png,0493arceus,arceus-ground.png
0493arceus,poke_capture_0493_004_uk_n_00000000_f_r.png,0493arceus,arceus-ground_shiny.png
0493arceus,poke_capture_0493_005_uk_n_00000000_f_n.png,0493arceus,arceus-rock.png
0493arceus,poke_capture_0493_005_uk_n_00000000_f_r.png,0493arceus,arceus-rock_shiny.png
0493arceus,poke_capture_0493_006_uk_n_00000000_f_n.png,0493arceus,arceus-bug.png
0493arceus,poke_capture_0493_006_uk_n_00000000_f_r.png,0493arceus,arceus-bug_shiny.png
0493arceus,poke_capture_0493_007_uk_n_00000000_f_n.png,0493arceus,arceus-ghost.png
0493arceus,poke_capture_0493_007_uk_n_00000000_f_r.png,0493arceus,arceus-ghost_shiny.png
0493arceus,poke_capture_0493_008_uk_n_00000000_f_n.png,0493arceus,arceus-steel.png
0493arceus,poke_capture_0493_008_uk_n_00000000_f_r.png,0493arceus,arceus-steel_shiny.png
0493arceus,poke_capture_0493_009_uk_n_00000000_f_n.png,0493arceus,arceus-fire.png
0493arceus,poke_capture_0493_009_uk_n_00000000_f_r.png,0493arceus,arceus-fire_shiny.png
0493arceus,poke_capture_0493_010_uk_n_00000000_f_n.png,0493arceus,arceus-water.png
0493arceus,poke_capture_0493_010_uk_n_00000000_f_r.png,0493arceus,arceus-water_shiny.png
0493arceus,poke_capture_0493_011_uk_n_00000000_f_n.png,0493arceus,arceus-grass.png
0493arceus,poke_capture_0493_011_uk_n_00000000_f_r.png,0493arceus,arceus-grass_shiny.png
0493arceus,poke_capture_0493_012_uk_n_00000000_f_n.png,0493arceus,arceus-electric.png
0493arceus,poke_capture_0493_012_uk_n_00000000_f_r.png,0493arceus,arceus-electric_shiny.png
0493arceus,poke_capture_0493_013_uk_n_00000000_f_n.png,0493arceus,arceus-psychic.png
0493arceus,poke_capture_0493_013_uk_n_00000000_f_r.png,0493arceus,arceus-psychic_shiny.png
0493arceus,poke_capture_0493_014_uk_n_00000000_f_n.png,0493arceus,arceus-ice.png
0493arceus,poke_capture_0493_014_uk_n_00000000_f_r.png,0493arceus,arceus-ice_shiny.png
0493arceus,poke_capture_0493_015_uk_n_00000000_f_n.png,0493arceus,arceus-dragon.png
0493arceus,poke_capture_0493_015_uk_n_00000000_f_r.png,0493arceus,arceus-dragon_shiny.png
0493arceus,poke_capture_0493_016_uk_n_00000000_f_n.png,0493arceus,arceus-dark.png
0493arceus,poke_capture_0493_016_uk_n_00000000_f_r.png,0493arceus,arceus-dark_shiny.png
0493arceus,poke_capture_0493_017_uk_n_00000000_f_n.png,0493arceus,arceus-fairy.png
0493arceus,poke_capture_0493_017_uk_n_00000000_f_r.png,0493arceus,arceus-fairy_shiny.png
0494victini,poke_capture_0494_000_uk_n_00000000_f_n.png,0494victini,victini.png
0494victini,poke_capture_0494_000_uk_n_00000000_f_r.png,0494victini,victini_shiny.png
0495snivy,poke_capture_0495_000_mf_n_00000000_f_n.png,0495snivy,snivy.png
0495snivy,poke_capture_0495_000_mf_n_00000000_f_r.png,0495snivy,snivy_shiny.png
0497serperior,poke_capture_0497_000_mf_n_00000000_f_n.png,0497serperior,serperior.png
0497serperior,poke_capture_0497_000_mf_n_00000000_f_r.png,0497serperior,serperior_shiny.png
0499pignite,poke_capture_0499_000_mf_n_00000000_f_n.png,0499pignite,pignite.png
0499pignite,poke_capture_0499_000_mf_n_00000000_f_r.png,0499pignite,pignite_shiny.png
0500emboar,poke_capture_0500_000_mf_n_00000000_f_n.png,0500emboar,emboar.png
0500emboar,poke_capture_0500_000_mf_n_00000000_f_r.png,0500emboar,emboar_shiny.png
0501oshawott,poke_capture_0501_000_mf_n_00000000_f_n.png,0501oshawott,oshawott.png
0501oshawott,poke_capture_0501_000_mf_n_00000000_f_r.png,0501oshawott,oshawott_shiny.png
0502dewott,poke_capture_0502_000_mf_n_00000000_f_n.png,0502dewott,dewott.png
0502dewott,poke_capture_0502_000_mf_n_00000000_f_r.png,0502dewott,dewott_shiny.png
0503samurott,poke_capture_0503_000_mf_n_00000000_f_n.png,0503samurott,samurott.png
0503samurott,poke_capture_0503_000_mf_n_00000000_f_r.png,0503samurott,samurott_shiny.png
0504patrat,poke_capture_0504_000_mf_n_00000000_f_n.png,0504patrat,patrat.png
0504patrat,poke_capture_0504_000_mf_n_00000000_f_r.png,0504patrat,patrat_shiny.png
0505watchog,poke_capture_0505_000_mf_n_00000000_f_n.png,0505watchog,watchog.png
0505watchog,poke_capture_0505_000_mf_n_00000000_f_r.png,0505watchog,watchog_shiny.png
0506lillipup,poke_capture_0506_000_mf_n_00000000_f_n.png,0506lillipup,lillipup.png
0506lillipup,poke_capture_0506_000_mf_n_00000000_f_r.png,0506lillipup,lillipup_shiny.png
0507herdier,poke_capture_0507_000_mf_n_00000000_f_n.png,0507herdier,herdier.png
0507herdier,poke_capture_0507_000_mf_n_00000000_f_r.png,0507herdier,herdier_shiny.png
0508stoutland,poke_capture_0508_000_mf_n_00000000_f_n.png,0508stoutland,stoutland.png
0508stoutland,poke_capture_0508_000_mf_n_00000000_f_r.png,0508stoutland,stoutland_shiny.png
0510liepard,poke_capture_0510_000_mf_n_00000000_f_n.png,0510liepard,liepard.png
0510liepard,poke_capture_0510_000_mf_n_00000000_f_r.png,0510liepard,liepard_shiny.png
0511pansage,poke_capture_0511_000_mf_n_00000000_f_n.png,0511pansage,pansage.png
0511pansage,poke_capture_0511_000_mf_n_00000000_f_r.png,0511pansage,pansage_shiny.png
0512simisage,poke_capture_0512_000_mf_n_00000000_f_n.png,0512simisage,simisage.png
0512simisage,poke_capture_0512_000_mf_n_00000000_f_r.png,0512simisage,simisage_shiny.png
0513pansear,poke_capture_0513_000_mf_n_00000000_f_n.png,0513pansear,pansear.png
0513pansear,poke_capture_0513_000_mf_n_00000000_f_r.png,0513pansear,pansear_shiny.png
0514simisear,poke_capture_0514_000_mf_n_00000000_f_n.png,0514simisear,simisear.png
0514simisear,poke_capture_0514_000_mf_n_00000000_f_r.png,0514simisear,simisear_shiny.png
0517munna,poke_capture_0517_000_mf_n_00000000_f_n.png,0517munna,munna.png
0517munna,poke_capture_0517_000_mf_n_00000000_f_r.png,0517munna,munna_shiny.png
0518musharna,poke_capture_0518_000_mf_n_00000000_f_n.png,0518musharna,musharna.png
0518musharna,poke_capture_0518_000_mf_n_00000000_f_r.png,0518musharna,musharna_shiny.png
0519pidove,poke_capture_0519_000_mf_n_00000000_f_n.png,0519pidove,pidove.png
0519pidove,poke_capture_0519_000_mf_n_00000000_f_r.png,0519pidove,pidove_shiny.png
0520tranquill,poke_capture_0520_000_mf_n_00000000_f_n.png,0520tranquill,tranquill.png
0520tranquill,poke_capture_0520_000_mf_n_00000000_f_r.png,0520tranquill,tranquill_shiny.png
0521unfezant,poke_capture_0521_000_fd_n_00000000_f_n.png,0521unfezant,unfezant_female.png
0521unfezant,poke_capture_0521_000_fd_n_00000000_f_r.png,0521unfezant,unfezant_shiny_female.png
0521unfezant,poke_capture_0521_000_md_n_00000000_f_n.png,0521unfezant,unfezant.png
0521unfezant,poke_capture_0521_000_md_n_00000000_f_r.png,0521unfezant,unfezant_shiny.png
0523zebstrika,poke_capture_0523_000_mf_n_00000000_f_n.png,0523zebstrika,zebstrika.png
0523zebstrika,poke_capture_0523_000_mf_n_00000000_f_r.png,0523zebstrika,zebstrika_shiny.png
0524roggenrola,poke_capture_0524_000_mf_n_00000000_f_n.png,0524roggenrola,roggenrola.png
0524roggenrola,poke_capture_0524_000_mf_n_00000000_f_r.png,0524roggenrola,roggenrola_shiny.png
0525boldore,poke_capture_0525_000_mf_n_00000000_f_n.png,0525boldore,boldore.png
0525boldore,poke_capture_0525_000_mf_n_00000000_f_r.png,0525boldore,boldore_shiny.png
0526gigalith,poke_capture_0526_000_mf_n_00000000_f_n.png,0526gigalith,gigalith.png
0526gigalith,poke_capture_0526_000_mf_n_00000000_f_r.png,0526gigalith,gigalith_shiny.png
0527woobat,poke_capture_0527_000_mf_n_00000000_f_n.png,0527woobat,woobat.png
0527woobat,poke_capture_0527_000_mf_n_00000000_f_r.png,0527woobat,woobat_shiny.png
0528swoobat,poke_capture_0528_000_mf_n_00000000_f_n.png,0528swoobat,swoobat.png
0528swoobat,poke_capture_0528_000_mf_n_00000000_f_r.png,0528swoobat,swoobat_shiny.png
0529drilbur,poke_capture_0529_000_mf_n_00000000_f_n.png,0529drilbur,drilbur.png
0529drilbur,poke_capture_0529_000_mf_n_00000000_f_r.png,0529drilbur,drilbur_shiny.png
0531audino,poke_capture_0531_000_mf_n_00000000_f_n.png,0531audino,audino.png
0531audino,poke_capture_0531_000_mf_n_00000000_f_r.png,0531audino,audino_shiny.png
0531audino,poke_capture_0531_001_mf_n_00000000_f_n.png,0531audino,audino-mega.png
0531audino,poke_capture_0531_001_mf_n_00000000_f_r.png,0531audino,audino-mega_shiny.png
0533gurdurr,poke_capture_0533_000_mf_n_00000000_f_n.png,0533gurdurr,gurdurr.png
0533gurdurr,poke_capture_0533_000_mf_n_00000000_f_r.png,0533gurdurr,gurdurr_shiny.png
0534conkeldurr,poke_capture_0534_000_mf_n_00000000_f_n.png,0534conkeldurr,conkeldurr.png
0534conkeldurr,poke_capture_0534_000_mf_n_00000000_f_r.png,0534conkeldurr,conkeldurr_shiny.png
0536palpitoad,poke_capture_0536_000_mf_n_00000000_f_n.png,0536palpitoad,palpitoad.png
0536palpitoad,poke_capture_0536_000_mf_n_00000000_f_r.png,0536palpitoad,palpitoad_shiny.png
0537seismitoad,poke_capture_0537_000_mf_n_00000000_f_n.png,0537seismitoad,seismitoad.png
0537seismitoad,poke_capture_0537_000_mf_n_00000000_f_r.png,0537seismitoad,seismitoad_shiny.png
0539sawk,poke_capture_0539_000_mo_n_00000000_f_n.png,0539sawk,sawk.png
0539sawk,poke_capture_0539_000_mo_n_00000000_f_r.png,0539sawk,sawk_shiny.png
0540sewaddle,poke_capture_0540_000_mf_n_00000000_f_n.png,0540sewaddle,sewaddle.png
0540sewaddle,poke_capture_0540_000_mf_n_00000000_f_r.png,0540sewaddle,sewaddle_shiny.png
0541swadloon,poke_capture_0541_000_mf_n_00000000_f_n.png,0541swadloon,swadloon.png
0541swadloon,poke_capture_0541_000_mf_n_00000000_f_r.png,0541swadloon,swadloon_shiny.png
0542leavanny,poke_capture_0542_000_mf_n_00000000_f_n.png,0542leavanny,leavanny.png
0542leavanny,poke_capture_0542_000_mf_n_00000000_f_r.png,0542leavanny,leavanny_shiny.png
0543venipede,poke_capture_0543_000_mf_n_00000000_f_n.png,0543venipede,venipede.png
0543venipede,poke_capture_0543_000_mf_n_00000000_f_r.png,0543venipede,venipede_shiny.png
0544whirlipede,poke_capture_0544_000_mf_n_00000000_f_n.png,0544whirlipede,whirlipede.png
0544whirlipede,poke_capture_0544_000_mf_n_00000000_f_r.png,0544whirlipede,whirlipede_shiny.png
0545scolipede,poke_capture_0545_000_mf_n_00000000_f_n.png,0545scolipede,scolipede.png
0545scolipede,poke_capture_0545_000_mf_n_00000000_f_r.png,0545scolipede,scolipede_shiny.png
0546cottonee,poke_capture_0546_000_mf_n_00000000_f_n.png,0546cottonee,cottonee.png
0546cottonee,poke_capture_0546_000_mf_n_00000000_f_r.png,0546cottonee,cottonee_shiny.png
0547whimsicott,poke_capture_0547_000_mf_n_00000000_f_n.png,0547whimsicott,whimsicott.png
0547whimsicott,poke_capture_0547_000_mf_n_00000000_f_r.png,0547whimsicott,whimsicott_shiny.png
0548petilil,poke_capture_0548_000_fo_n_00000000_f_n.png,0548petilil,petilil.png
0548petilil,poke_capture_0548_000_fo_n_00000000_f_r.png,0548petilil,petilil_shiny.png
0549lilligant,poke_capture_0549_000_fo_n_00000000_f_n.png,0549lilligant,lilligant.png
0549lilligant,poke_capture_0549_000_fo_n_00000000_f_r.png,0549lilligant,lilligant_shiny.png
0550basculin,poke_capture_0550_000_mf_n_00000000_f_n.png,0550basculin,basculin.png
0550basculin,poke_capture_0550_000_mf_n_00000000_f_r.png,0550basculin,basculin_shiny.png
0550basculin,poke_capture_0550_001_mf_n_00000000_f_n.png,0550basculin,basculin blue striped.png
0550basculin,poke_capture_0550_001_mf_n_00000000_f_r.png,0550basculin,basculin blue striped_shiny.png
0551sandile,poke_capture_0551_000_mf_n_00000000_f_n.png,0551sandile,sandile.png
0551sandile,poke_capture_0551_000_mf_n_00000000_f_r.png,0551sandile,sandile_shiny.png
0552krokorok,poke_capture_0552_000_mf_n_00000000_f_n.png,0552krokorok,krokorok.png
0552krokorok,poke_capture_0552_000_mf_n_00000000_f_r.png,0552krokorok,krokorok_shiny.png
0553krookodile,poke_capture_0553_000_mf_n_00000000_f_n.png,0553krookodile,krookodile.png
0553krookodile,poke_capture_0553_000_mf_n_00000000_f_r.png,0553krookodile,krookodile_shiny.png
0554darumaka,poke_capture_0554_000_mf_n_00000000_f_n.png,0554darumaka,darumaka.png
0554darumaka,poke_capture_0554_000_mf_n_00000000_f_r.png,0554darumaka,darumaka_shiny.png
0554darumaka,poke_capture_0554_001_mf_n_00000000_f_n.png,0554darumaka,darumaka galar.png
0554darumaka,poke_capture_0554_001_mf_n_00000000_f_r.png,0554darumaka,darumaka galar_shiny.png
0555darmanitan,poke_capture_0555_000_mf_n_00000000_f_n.png,0555darmanitan,darmanitan.png
0555darmanitan,poke_capture_0555_000_mf_n_00000000_f_r.png,0555darmanitan,darmanitan_shiny.png
0555darmanitan,poke_capture_0555_001_mf_n_00000000_f_n.png,0555darmanitan,darmanitan-zen.png
0555darmanitan,poke_capture_0555_001_mf_n_00000000_f_r.png,0555darmanitan,darmanitan-zen_shiny.png
0555darmanitan,poke_capture_0555_003_mf_n_00000000_f_n.png,0555darmanitan,darmanitan galar zen.png
0555darmanitan,poke_capture_0555_003_mf_n_00000000_f_r.png,0555darmanitan,darmanitan galar zen_shiny.png
0556maractus,poke_capture_0556_000_mf_n_00000000_f_n.png,0556maractus,maractus.png
0556maractus,poke_capture_0556_000_mf_n_00000000_f_r.png,0556maractus,maractus_shiny.png
0557dwebble,poke_capture_0557_000_mf_n_00000000_f_n.png,0557dwebble,dwebble.png
0557dwebble,poke_capture_0557_000_mf_n_00000000_f_r.png,0557dwebble,dwebble_shiny.png
0558crustle,poke_capture_0558_000_mf_n_00000000_f_n.png,0558crustle,crustle.png
0558crustle,poke_capture_0558_000_mf_n_00000000_f_r.png,0558crustle,crustle_shiny.png
0559scraggy,poke_capture_0559_000_mf_n_00000000_f_n.png,0559scraggy,scraggy.png
0559scraggy,poke_capture_0559_000_mf_n_00000000_f_r.png,0559scraggy,scraggy_shiny.png
0560scrafty,poke_capture_0560_000_mf_n_00000000_f_n.png,0560scrafty,scrafty.png
0560scrafty,poke_capture_0560_000_mf_n_00000000_f_r.png,0560scrafty,scrafty_shiny.png
0561sigilyph,poke_capture_0561_000_mf_n_00000000_f_n.png,0561sigilyph,sigilyph.png
0561sigilyph,poke_capture_0561_000_mf_n_00000000_f_r.png,0561sigilyph,sigilyph_shiny.png
0562yamask,poke_capture_0562_000_mf_n_00000000_f_n.png,0562yamask,yamask.png
0562yamask,poke_capture_0562_000_mf_n_00000000_f_r.png,0562yamask,yamask_shiny.png
0562yamask,poke_capture_0562_001_mf_n_00000000_f_n.png,0562yamask,yamask galar.png
0562yamask,poke_capture_0562_001_mf_n_00000000_f_r.png,0562yamask,yamask galar_shiny.png
0563cofagrigus,poke_capture_0563_000_mf_n_00000000_f_n.png,0563cofagrigus,cofagrigus.png
0563cofagrigus,poke_capture_0563_000_mf_n_00000000_f_r.png,0563cofagrigus,cofagrigus_shiny.png
0564tirtouga,poke_capture_0564_000_mf_n_00000000_f_n.png,0564tirtouga,tirtouga.png
0564tirtouga,poke_capture_0564_000_mf_n_00000000_f_r.png,0564tirtouga,tirtouga_shiny.png
0565carracosta,poke_capture_0565_000_mf_n_00000000_f_n.png,0565carracosta,carracosta.png
0565carracosta,poke_capture_0565_000_mf_n_00000000_f_r.png,0565carracosta,carracosta_shiny.png
0566archen,poke_capture_0566_000_mf_n_00000000_f_n.png,0566archen,archen.png
0566archen,poke_capture_0566_000_mf_n_00000000_f_r.png,0566archen,archen_shiny.png
0567archeops,poke_capture_0567_000_mf_n_00000000_f_n.png,0567archeops,archeops.png
0567archeops,poke_capture_0567_000_mf_n_00000000_f_r.png,0567archeops,archeops_shiny.png
0568trubbish,poke_capture_0568_000_mf_n_00000000_f_n.png,0568trubbish,trubbish.png
0568trubbish,poke_capture_0568_000_mf_n_00000000_f_r.png,0568trubbish,trubbish_shiny.png
0569garbodor,poke_capture_0569_000_mf_g_00000000_f_n.png,0569garbodor,garbodor-gmax.png
0569garbodor,poke_capture_0569_000_mf_g_00000000_f_r.png,0569garbodor,garbodor-gmax_shiny.png
0569garbodor,poke_capture_0569_000_mf_n_00000000_f_n.png,0569garbodor,garbodor.png
0569garbodor,poke_capture_0569_000_mf_n_00000000_f_r.png,0569garbodor,garbodor_shiny.png
0570zorua,poke_capture_0570_000_mf_n_00000000_f_n.png,0570zorua,zorua.png
0570zorua,poke_capture_0570_000_mf_n_00000000_f_r.png,0570zorua,zorua_shiny.png
0571zoroark,poke_capture_0571_000_mf_n_00000000_f_n.png,0571zoroark,zoroark.png
0571zoroark,poke_capture_0571_000_mf_n_00000000_f_r.png,0571zoroark,zoroark_shiny.png
0572minccino,poke_capture_0572_000_mf_n_00000000_f_n.png,0572minccino,minccino.png
0572minccino,poke_capture_0572_000_mf_n_00000000_f_r.png,0572minccino,minccino_shiny.png
0573cinccino,poke_capture_0573_000_mf_n_00000000_f_n.png,0573cinccino,cinccino.png
0573cinccino,poke_capture_0573_000_mf_n_00000000_f_r.png,0573cinccino,cinccino_shiny.png
0574gothita,poke_capture_0574_000_mf_n_00000000_f_n.png,0574gothita,gothita.png
0574gothita,poke_capture_0574_000_mf_n_00000000_f_r.png,0574gothita,gothita_shiny.png
0575gothorita,poke_capture_0575_000_mf_n_00000000_f_n.png,0575gothorita,gothorita.png
0575gothorita,poke_capture_0575_000_mf_n_00000000_f_r.png,0575gothorita,gothorita_shiny.png
0576gothitelle,poke_capture_0576_000_mf_n_00000000_f_n.png,0576gothitelle,gothitelle.png
0576gothitelle,poke_capture_0576_000_mf_n_00000000_f_r.png,0576gothitelle,gothitelle_shiny.png
0577solosis,poke_capture_0577_000_mf_n_00000000_f_n.png,0577solosis,solosis.png
